borough,date,year,month,crime_count,population,crime_per_1000,claimant_count,claimant_per_1000,population_density,imd_value
Sutton,2024-10-01,2024,10,1197.0,214525,5.579769257662277,4650,21.67579536184594,4729.584461014545,13.820280991735537
Sutton,2024-11-01,2024,11,1053.0,214525,4.908518820650274,4620,21.53595152080177,4729.584461014545,13.820280991735537
Sutton,2024-12-01,2024,12,1033.0,214525,4.8152895932874955,4575,21.326185759235518,4729.584461014545,13.820280991735537
Tower Hamlets,2019-01-01,2019,1,2623.0,305066,8.598139419010968,7010,22.978634131630535,16035.517627882044,27.970458333333333
Tower Hamlets,2019-02-01,2019,2,2588.0,305066,8.483410147312386,7305,23.945637993090017,16035.517627882044,27.970458333333333
Tower Hamlets,2019-03-01,2019,3,3190.0,305066,10.456753620528017,7310,23.96202788904696,16035.517627882044,27.970458333333333
Tower Hamlets,2019-04-01,2019,4,2764.0,305066,9.06033448499669,7345,24.076757160745544,16035.517627882044,27.970458333333333
Tower Hamlets,2019-05-01,2019,5,2903.0,305066,9.515973592599634,7475,24.502894455625995,16035.517627882044,27.970458333333333
Tower Hamlets,2019-06-01,2019,6,3010.0,305066,9.86671736607816,7635,25.02737112624809,16035.517627882044,27.970458333333333
Tower Hamlets,2019-07-01,2019,7,2971.0,305066,9.738876177614024,7750,25.40433873325772,16035.517627882044,27.970458333333333
Tower Hamlets,2019-08-01,2019,8,2741.0,305066,8.984940963594763,7805,25.584627588784066,16035.517627882044,27.970458333333333
Tower Hamlets,2019-09-01,2019,9,2653.0,305066,8.696478794752611,7905,25.912425507922876,16035.517627882044,27.970458333333333
Tower Hamlets,2019-10-01,2019,10,2926.0,305066,9.59136711400156,8025,26.30578301088945,16035.517627882044,27.970458333333333
Tower Hamlets,2019-11-01,2019,11,2972.0,305066,9.742154156805412,8050,26.387732490674146,16035.517627882044,27.970458333333333
Tower Hamlets,2019-12-01,2019,12,2782.0,305066,9.119338110441674,7935,26.010764883664518,16035.517627882044,27.970458333333333
Tower Hamlets,2020-01-01,2020,1,2711.0,306780,8.836951561379491,8010,26.10991590064541,16035.517627882044,27.970458333333333
Tower Hamlets,2020-02-01,2020,2,2601.0,306780,8.478388421670253,8265,26.941130451789554,16035.517627882044,27.970458333333333
Tower Hamlets,2020-03-01,2020,3,2022.0,306780,6.591042440837082,8315,27.104113697111938,16035.517627882044,27.970458333333333
Tower Hamlets,2020-04-01,2020,4,1869.0,306780,6.092313710150597,14515,47.31403611708716,16035.517627882044,27.970458333333333
Tower Hamlets,2020-05-01,2020,5,2236.0,306780,7.288610730816872,18950,61.770649977182345,16035.517627882044,27.970458333333333
Tower Hamlets,2020-06-01,2020,6,2456.0,306780,8.005737010235348,18975,61.852141599843534,16035.517627882044,27.970458333333333
Tower Hamlets,2020-07-01,2020,7,2827.0,306780,9.215072690527414,19565,63.775343894647634,16035.517627882044,27.970458333333333
Tower Hamlets,2020-08-01,2020,8,2780.0,306780,9.061868439924375,19950,65.03031488362997,16035.517627882044,27.970458333333333
Tower Hamlets,2020-09-01,2020,9,2951.0,306780,9.61927113892692,20280,66.10600430275768,16035.517627882044,27.970458333333333
Tower Hamlets,2020-10-01,2020,10,2905.0,306780,9.469326553230328,20260,66.04081100462872,16035.517627882044,27.970458333333333
Tower Hamlets,2020-11-01,2020,11,2538.0,306780,8.273029532564053,21110,68.81152617510921,16035.517627882044,27.970458333333333
Tower Hamlets,2020-12-01,2020,12,2404.0,306780,7.836234435100072,21190,69.072299367625,16035.517627882044,27.970458333333333
Tower Hamlets,2021-01-01,2021,1,2405.0,312715,7.690708792350863,20950,66.99390819116448,16035.517627882044,27.970458333333333
Tower Hamlets,2021-02-01,2021,2,2094.0,312715,6.696193019202788,21860,69.90390611259453,16035.517627882044,27.970458333333333
Tower Hamlets,2021-03-01,2021,3,2572.0,312715,8.224741377931982,22065,70.55945509489472,16035.517627882044,27.970458333333333
Tower Hamlets,2021-04-01,2021,4,2522.0,312715,8.064851382249014,21835,69.82396111475305,16035.517627882044,27.970458333333333
Tower Hamlets,2021-05-01,2021,5,2728.0,312715,8.72359816446285,20655,66.05055721663496,16035.517627882044,27.970458333333333
Tower Hamlets,2021-06-01,2021,6,2764.0,312715,8.838718961354589,19445,62.18121932110708,16035.517627882044,27.970458333333333
Tower Hamlets,2021-07-01,2021,7,2853.0,312715,9.123323153670276,19165,61.28583534528244,16035.517627882044,27.970458333333333
Tower Hamlets,2021-08-01,2021,8,2646.0,312715,8.46137857154278,18295,58.50374942039876,16035.517627882044,27.970458333333333
Tower Hamlets,2021-09-01,2021,9,2745.0,312715,8.77796076299506,17245,55.14605951105639,16035.517627882044,27.970458333333333
Tower Hamlets,2021-10-01,2021,10,2970.0,312715,9.497465743568426,16525,52.84364357322163,16035.517627882044,27.970458333333333
Tower Hamlets,2021-11-01,2021,11,2835.0,312715,9.065762755224405,15605,49.90166765265498,16035.517627882044,27.970458333333333
Tower Hamlets,2021-12-01,2021,12,2419.0,312715,7.735477991142094,15010,47.998976704027626,16035.517627882044,27.970458333333333
Tower Hamlets,2022-01-01,2022,1,2611.0,324881,8.036788854996137,14475,44.554775440853724,16035.517627882044,27.970458333333333
Tower Hamlets,2022-02-01,2022,2,2425.0,324881,7.4642715332691045,14600,44.939531705455224,16035.517627882044,27.970458333333333
Tower Hamlets,2022-03-01,2022,3,2764.0,324881,8.507730522868373,14100,43.40050664704923,16035.517627882044,27.970458333333333
Tower Hamlets,2022-04-01,2022,4,2800.0,324881,8.618540327073605,13410,41.276652066448946,16035.517627882044,27.970458333333333
Tower Hamlets,2022-05-01,2022,5,2928.0,324881,9.012530742025541,13085,40.27628577848504,16035.517627882044,27.970458333333333
Tower Hamlets,2022-06-01,2022,6,2554.0,324881,7.861339998337853,12595,38.76804122124716,16035.517627882044,27.970458333333333
Tower Hamlets,2022-07-01,2022,7,2652.0,324881,8.16298890978543,12240,37.6753334297789,16035.517627882044,27.970458333333333
Tower Hamlets,2022-08-01,2022,8,2679.0,324881,8.246096262939353,12175,37.475260172186125,16035.517627882044,27.970458333333333
Tower Hamlets,2022-09-01,2022,9,2612.0,324881,8.03986690511295,12165,37.444479671018,16035.517627882044,27.970458333333333
Tower Hamlets,2022-10-01,2022,10,2800.0,324881,8.618540327073605,12075,37.16745516050492,16035.517627882044,27.970458333333333
Tower Hamlets,2022-11-01,2022,11,2861.0,324881,8.806301384199136,12160,37.42908942043395,16035.517627882044,27.970458333333333
Tower Hamlets,2022-12-01,2022,12,2473.0,324881,7.612017938876081,12155,37.413699169849885,16035.517627882044,27.970458333333333
Tower Hamlets,2023-01-01,2023,1,2849.0,329143,8.655812215359282,11725,35.622814399820136,16035.517627882044,27.970458333333333
Tower Hamlets,2023-02-01,2023,2,2664.0,329143,8.093746487089197,11745,35.68357826233582,16035.517627882044,27.970458333333333
Tower Hamlets,2023-03-01,2023,3,3028.0,329143,9.19964878487466,11945,36.29121688749267,16035.517627882044,27.970458333333333
Tower Hamlets,2023-04-01,2023,4,2821.0,329143,8.570742807837322,12275,37.293820619001465,16035.517627882044,27.970458333333333
Tower Hamlets,2023-05-01,2023,5,2956.0,329143,8.980898879818195,12075,36.68618199384462,16035.517627882044,27.970458333333333
Tower Hamlets,2023-06-01,2023,6,2942.0,329143,8.938364176057215,12420,37.73435862224018,16035.517627882044,27.970458333333333
Tower Hamlets,2023-07-01,2023,7,3186.0,329143,9.67968329874857,12825,38.964826838182795,16035.517627882044,27.970458333333333
Tower Hamlets,2023-08-01,2023,8,3014.0,329143,9.157114081113681,12855,39.05597263195632,16035.517627882044,27.970458333333333
Tower Hamlets,2023-09-01,2023,9,3041.0,329143,9.239145295509855,13030,39.58765642896856,16035.517627882044,27.970458333333333
Tower Hamlets,2023-10-01,2023,10,3111.0,329143,9.45181881431475,12885,39.14711842572985,16035.517627882044,27.970458333333333
Tower Hamlets,2023-11-01,2023,11,3190.0,329143,9.691836071251705,12895,39.17750035698769,16035.517627882044,27.970458333333333
Tower Hamlets,2023-12-01,2023,12,3168.0,329143,9.624995822484452,13130,39.891475741546984,16035.517627882044,27.970458333333333
Tower Hamlets,2024-01-01,2024,1,2831.0,331886,8.530037422488444,13065,39.36592685440181,16035.517627882044,27.970458333333333
Tower Hamlets,2024-02-01,2024,2,2881.0,331886,8.680691562765528,13420,40.4355712503691,16035.517627882044,27.970458333333333
Tower Hamlets,2024-03-01,2024,3,2930.0,331886,8.82833262023707,13630,41.06831863953285,16035.517627882044,27.970458333333333
Tower Hamlets,2024-04-01,2024,4,2862.0,331886,8.623442989460235,13445,40.51089832050764,16035.517627882044,27.970458333333333
Tower Hamlets,2024-05-01,2024,5,3206.0,331886,9.659943474566568,13910,41.91198182508452,16035.517627882044,27.970458333333333
Tower Hamlets,2024-06-01,2024,6,3013.0,331886,9.078418493097027,14240,42.90629915091326,16035.517627882044,27.970458333333333
Tower Hamlets,2024-07-01,2024,7,3304.0,331886,9.95522558950965,16385,49.369361768800125,16035.517627882044,27.970458333333333
Tower Hamlets,2024-08-01,2024,8,3658.0,331886,11.021856902671399,16160,48.691418137553256,16035.517627882044,27.970458333333333
Tower Hamlets,2024-09-01,2024,9,3082.0,331886,9.286321206679402,16855,50.78551068740471,16035.517627882044,27.970458333333333
Tower Hamlets,2024-10-01,2024,10,3174.0,331886,9.563524824789235,17455,52.59336037072971,16035.517627882044,27.970458333333333
Tower Hamlets,2024-11-01,2024,11,3131.0,331886,9.433962264150942,17200,51.825024255316585,16035.517627882044,27.970458333333333
Tower Hamlets,2024-12-01,2024,12,2832.0,331886,8.533050505293986,17030,51.3128001783745,16035.517627882044,27.970458333333333
Waltham Forest,2019-01-01,2019,1,2062.0,281015,7.337686600359411,4785,17.02756080636265,7305.820199838883,25.136930555555555
Waltham Forest,2019-02-01,2019,2,1856.0,281015,6.6046296461043,5035,17.917193032400405,7305.820199838883,25.136930555555555
Waltham Forest,2019-03-01,2019,3,2023.0,281015,7.198903973097521,5240,18.646691457751366,7305.820199838883,25.136930555555555
Waltham Forest,2019-04-01,2019,4,1878.0,281015,6.682917281995623,5385,19.162678148853267,7305.820199838883,25.136930555555555
Waltham Forest,2019-05-01,2019,5,2103.0,281015,7.483586285429603,5450,19.39398252762308,7305.820199838883,25.136930555555555
Waltham Forest,2019-06-01,2019,6,2080.0,281015,7.40174012063413,5700,20.28361475366084,7305.820199838883,25.136930555555555
Waltham Forest,2019-07-01,2019,7,2043.0,281015,7.270074551180542,5675,20.194651531057062,7305.820199838883,25.136930555555555
Waltham Forest,2019-08-01,2019,8,1885.0,281015,6.70782698432468,5725,20.372577976264612,7305.820199838883,25.136930555555555
Waltham Forest,2019-09-01,2019,9,2017.0,281015,7.177552799672616,5835,20.764016155721222,7305.820199838883,25.136930555555555
Waltham Forest,2019-10-01,2019,10,2053.0,281015,7.305659840222052,5905,21.013113179011796,7305.820199838883,25.136930555555555
Waltham Forest,2019-11-01,2019,11,2074.0,281015,7.380388947209224,5985,21.29779549134388,7305.820199838883,25.136930555555555
Waltham Forest,2019-12-01,2019,12,1905.0,281015,6.7789975624077,6100,21.707026315321247,7305.820199838883,25.136930555555555
Waltham Forest,2020-01-01,2020,1,2087.0,279527,7.4661839464524,6085,21.768916777270174,7305.820199838883,25.136930555555555
Waltham Forest,2020-02-01,2020,2,2092.0,279527,7.484071306170781,6340,22.681172122907626,7305.820199838883,25.136930555555555
Waltham Forest,2020-03-01,2020,3,1561.0,279527,5.584433704078676,6445,23.056806676993638,7305.820199838883,25.136930555555555
Waltham Forest,2020-04-01,2020,4,1674.0,279527,5.988688033714095,12185,43.591495633695494,7305.820199838883,25.136930555555555
Waltham Forest,2020-05-01,2020,5,1916.0,279527,6.854436244083756,17435,62.37322333799597,7305.820199838883,25.136930555555555
Waltham Forest,2020-06-01,2020,6,2006.0,279527,7.176408719014621,16920,60.53082528700269,7305.820199838883,25.136930555555555
Waltham Forest,2020-07-01,2020,7,2068.0,279527,7.398211979522551,17330,61.99758878390996,7305.820199838883,25.136930555555555
Waltham Forest,2020-08-01,2020,8,2035.0,279527,7.280155405381233,17885,63.98308571265029,7305.820199838883,25.136930555555555
Waltham Forest,2020-09-01,2020,9,2028.0,279527,7.255113101775499,18060,64.60914330279364,7305.820199838883,25.136930555555555
Waltham Forest,2020-10-01,2020,10,1901.0,279527,6.800774164928612,17605,62.98139356842095,7305.820199838883,25.136930555555555
Waltham Forest,2020-11-01,2020,11,1936.0,279527,6.925985682957282,18400,65.82548376364359,7305.820199838883,25.136930555555555
Waltham Forest,2020-12-01,2020,12,1759.0,279527,6.292773148926579,18855,67.4532334980163,7305.820199838883,25.136930555555555
Waltham Forest,2021-01-01,2021,1,1709.0,278147,6.144233085382909,18390,66.11611845534915,7305.820199838883,25.136930555555555
Waltham Forest,2021-02-01,2021,2,1577.0,278147,5.6696638827670265,19465,69.98098127968305,7305.820199838883,25.136930555555555
Waltham Forest,2021-03-01,2021,3,1880.0,278147,6.759015916044394,19665,70.70002552607075,7305.820199838883,25.136930555555555
Waltham Forest,2021-04-01,2021,4,1762.0,278147,6.33477981067565,19445,69.90907685504428,7305.820199838883,25.136930555555555
Waltham Forest,2021-05-01,2021,5,2041.0,278147,7.337846534386494,18355,65.9902857122313,7305.820199838883,25.136930555555555
Waltham Forest,2021-06-01,2021,6,1988.0,278147,7.147299809093752,16665,59.914361830255224,7305.820199838883,25.136930555555555
Waltham Forest,2021-07-01,2021,7,1922.0,278147,6.910015207785811,16380,58.889723779152746,7305.820199838883,25.136930555555555
Waltham Forest,2021-08-01,2021,8,1846.0,278147,6.636778394158485,15635,56.21128396135856,7305.820199838883,25.136930555555555
Waltham Forest,2021-09-01,2021,9,1780.0,278147,6.399493792850543,14645,52.65201494173944,7305.820199838883,25.136930555555555
Waltham Forest,2021-10-01,2021,10,1901.0,278147,6.834515561915103,13970,50.22524061018095,7305.820199838883,25.136930555555555
Waltham Forest,2021-11-01,2021,11,1982.0,278147,7.125728481702121,13225,47.54680079238676,7305.820199838883,25.136930555555555
Waltham Forest,2021-12-01,2021,12,1715.0,278147,6.1658044127745395,12615,45.35371584090427,7305.820199838883,25.136930555555555
Waltham Forest,2022-01-01,2022,1,1928.0,275847,6.989381794980551,12140,44.00990404100824,7305.820199838883,25.136930555555555
Waltham Forest,2022-02-01,2022,2,1724.0,275847,6.249841397586343,12085,43.810518149553914,7305.820199838883,25.136930555555555
Waltham Forest,2022-03-01,2022,3,1895.0,275847,6.869750260107959,11455,41.52664339289534,7305.820199838883,25.136930555555555
Waltham Forest,2022-04-01,2022,4,1705.0,275847,6.180962635083941,10755,38.9890047743858,7305.820199838883,25.136930555555555
Waltham Forest,2022-05-01,2022,5,1938.0,275847,7.025633775244973,10415,37.756437445395456,7305.820199838883,25.136930555555555
Waltham Forest,2022-06-01,2022,6,1963.0,275847,7.116263725906028,10230,37.08577581050365,7305.820199838883,25.136930555555555
Waltham Forest,2022-07-01,2022,7,1978.0,275847,7.170641696302661,9955,36.08884635323205,7305.820199838883,25.136930555555555
Waltham Forest,2022-08-01,2022,8,1787.0,275847,6.478228873252202,10020,36.324484224950794,7305.820199838883,25.136930555555555
Waltham Forest,2022-09-01,2022,9,1861.0,275847,6.746493527208925,10110,36.650752047330585,7305.820199838883,25.136930555555555
Waltham Forest,2022-10-01,2022,10,1936.0,275847,7.018383379192088,10300,37.3395396723546,7305.820199838883,25.136930555555555
Waltham Forest,2022-11-01,2022,11,1926.0,275847,6.982131398927666,10385,37.64768150460219,7305.820199838883,25.136930555555555
Waltham Forest,2022-12-01,2022,12,1671.0,275847,6.057705902184907,10560,38.28209115922957,7305.820199838883,25.136930555555555
Waltham Forest,2023-01-01,2023,1,1761.0,278506,6.323023561431351,10345,37.14462165985652,7305.820199838883,25.136930555555555
Waltham Forest,2023-02-01,2023,2,1657.0,278506,5.9496025220282505,10550,37.880691977910715,7305.820199838883,25.136930555555555
Waltham Forest,2023-03-01,2023,3,1910.0,278506,6.858021012114641,10775,38.68857403431165,7305.820199838883,25.136930555555555
Waltham Forest,2023-04-01,2023,4,1711.0,278506,6.143494215564476,11385,40.87883205388753,7305.820199838883,25.136930555555555
Waltham Forest,2023-05-01,2023,5,1909.0,278506,6.854430425197303,11095,39.837561847859654,7305.820199838883,25.136930555555555
Waltham Forest,2023-06-01,2023,6,2070.0,278506,7.432514918888642,11300,40.57363216591384,7305.820199838883,25.136930555555555
Waltham Forest,2023-07-01,2023,7,2060.0,278506,7.396609049715267,11495,41.273796614794655,7305.820199838883,25.136930555555555
Waltham Forest,2023-08-01,2023,8,1987.0,278506,7.134496204749628,11430,41.040408465167715,7305.820199838883,25.136930555555555
Waltham Forest,2023-09-01,2023,9,2007.0,278506,7.206307943096379,11595,41.632855306528405,7305.820199838883,25.136930555555555
Waltham Forest,2023-10-01,2023,10,1857.0,278506,6.667719905495752,11655,41.84829052156865,7305.820199838883,25.136930555555555
Waltham Forest,2023-11-01,2023,11,2046.0,278506,7.346340832872541,11625,41.74057291404853,7305.820199838883,25.136930555555555
Waltham Forest,2023-12-01,2023,12,1963.0,278506,7.0483221187335285,11650,41.83033758698196,7305.820199838883,25.136930555555555
Waltham Forest,2024-01-01,2024,1,1870.0,279737,6.68485041306656,11650,41.64626059477295,7305.820199838883,25.136930555555555
Waltham Forest,2024-02-01,2024,2,1900.0,279737,6.7920940025809955,12030,43.004679395289145,7305.820199838883,25.136930555555555
